K,npcr,uaci
168,99.999714,33.312060
168,99.999714,33.312630
168,99.999714,33.267525
168,99.999714,33.303276
168,99.999714,33.310018
168,99.999714,33.326504
168,99.999714,33.325283
168,99.999714,33.322607
168,99.999714,33.311197
168,99.999714,33.332624
168,99.999714,33.318231
168,99.999714,33.296088
168,99.999714,33.313981
168,99.999941,33.330367
192,99.993896,33.295235
192,99.993896,33.338122
192,99.993896,33.329516
192,99.993896,33.304199
192,99.993896,33.209044
192,99.993896,33.258057
192,99.993896,33.322037
192,99.993896,33.292243
192,99.998474,33.377922
192,99.998474,33.417508
192,99.998474,33.363227
192,99.998474,33.408499
192,99.998474,33.400497
192,99.998474,33.427394
192,99.998474,33.337574
192,99.998474,33.375206
192,99.998474,33.354204
192,99.998474,33.367474
192,99.998474,33.397233
192,99.998474,33.334497
192,99.998474,33.317771
192,99.998474,33.309397
192,99.998474,33.330480
192,99.998474,33.353338
192,99.998474,33.389460
192,99.998474,33.389987
192,99.999619,33.300989
192,99.999619,33.316869
192,99.999619,33.324301
192,99.999619,33.337508
192,99.999619,33.334306
192,99.999619,33.320039
192,99.999619,33.348765
192,99.999619,33.336327
192,99.999619,33.329127
192,99.999619,33.313269
192,99.999619,33.337985
192,99.999619,33.319135
192,99.999619,33.340960
192,99.999619,33.330824
192,99.999619,33.327405
192,99.999619,33.321811
192,99.999619,33.335287
192,99.999619,33.347290
192,99.999619,33.295469
192,99.999619,33.346311
192,99.999619,33.325611
192,99.999619,33.330762
192,99.999619,33.319634
192,99.999619,33.328829
192,99.999921,33.351420
216,99.993896,33.339693
216,99.993896,33.389526
216,99.993896,33.301126
216,99.993896,33.187473
216,99.993896,33.229418
216,99.993896,33.360294
216,99.993896,33.395804
216,99.993896,33.281979
216,99.998474,33.280134
216,99.998474,33.298265
216,99.998474,33.238964
216,99.998474,33.284649
216,99.998474,33.259887
216,99.998474,33.277050
216,99.998474,33.279268
216,99.998474,33.238629
216,99.998474,33.268227
216,99.998474,33.297882
216,99.998474,33.215552
216,99.998474,33.378012
216,99.998474,33.286972
