K,npcr,uaci
192,99.610901,33.478768
192,99.620819,33.400068
192,99.629974,33.444114
192,99.612999,33.426452
192,99.609566,33.476141
192,99.601460,33.472902
192,99.611473,33.478610
192,99.623680,33.460517
192,99.607944,33.460347
192,99.603462,33.407980
192,99.605465,33.473124
192,99.604511,33.452773
192,99.606991,33.481961
192,99.607182,33.433596
192,99.613285,33.440032
192,99.609184,33.409579
192,99.599934,33.462052
192,99.617195,33.435088
192,99.614334,33.441709
192,99.608231,33.448951
192,99.618340,33.449739
192,99.615383,33.471007
192,99.611187,33.479749
192,99.611759,33.497343
192,99.615860,33.478317
192,99.625301,33.477760
192,99.608135,33.460398
192,99.596214,33.449959
192,99.618530,33.450319
192,99.614716,33.412525
192,99.614716,33.462406
192,99.608612,33.486813
192,99.604034,33.488711
192,99.608994,33.449043
192,99.603271,33.435896
192,99.615097,33.427799
192,99.619293,33.420368
192,99.615479,33.457658
192,99.613190,33.484330
192,99.607468,33.373087
192,99.605560,33.453251
192,99.591064,33.489745
192,99.635315,33.487208
192,99.607849,33.453591
192,99.601746,33.467317
192,99.586487,33.345487
192,99.586487,33.502724
192,99.630737,33.337247
192,99.594116,33.590908
192,99.624634,33.419890
192,99.635315,33.462656
192,99.588013,33.500276
192,99.574280,33.434347
192,99.612427,33.326159
192,99.661255,33.463673
192,99.635315,33.477610
192,99.670410,33.265052
192,99.642944,33.489428
192,99.613953,33.427363
192,99.615479,33.549218
192,99.652100,33.340987
192,99.554443,33.568277
192,99.600220,33.568881
192,99.594116,33.293343
192,99.613953,33.336690
192,99.638367,33.286911
192,99.598694,33.659662
192,99.621582,33.480578
192,99.581909,33.587521
192,99.597168,33.594085
192,99.606323,33.523751
192,99.577332,33.290298
192,99.584961,33.413253
192,99.552917,33.352194
192,99.647522,33.415898
192,99.607849,33.446589
192,99.624634,33.377446
192,99.601746,33.412936
192,99.578857,33.430666
192,99.610901,33.438350
192,99.620056,33.420638
192,99.609375,33.492695
192,99.606323,33.550349
192,99.588013,33.512328
192,99.621582,33.430553
192,99.557495,33.342201
192,99.591064,33.472320
192,99.603271,33.503322
192,99.584961,33.413253
192,99.621582,33.698551
192,99.588013,33.467311
192,99.635315,33.497087
192,99.610901,33.370942
192,99.589539,33.476862
192,99.629211,33.284284
192,99.574280,33.604395
192,99.635315,33.444298
192,99.601746,33.599937
192,99.671936,33.592499
192,99.630737,33.511897
192,99.602890,33.510153
192,99.629211,33.507681
192,99.595642,33.451810
192,99.583435,33.437911
192,99.623871,33.455522
192,99.618530,33.465103
192,99.634933,33.514319
192,99.617004,33.449056
192,99.604416,33.429501
192,99.626160,33.478063
216,99.626160,33.622311
216,99.584961,33.543683
216,99.598694,33.350298
216,99.540710,33.546502
216,99.563599,33.386015
216,99.581909,33.470956
216,99.602890,33.452455
216,99.617386,33.550412
216,99.612045,33.326727
216,99.601650,33.473549
216,99.612617,33.424934
216,99.617767,33.454919
216,99.599457,33.476691
216,99.610138,33.445653
216,99.601364,33.507414
216,99.622726,33.519745
216,99.608231,33.449528
216,99.610519,33.512792
216,99.580002,33.403672
216,99.602890,33.543622
216,99.627686,33.440508
216,99.616051,33.476413
216,99.618530,33.478922
216,99.624252,33.471449
216,99.593735,33.436125
216,99.613667,33.460769
216,99.610519,33.452777
216,99.618530,33.391007
216,99.637604,33.551467
216,99.607849,33.506257
216,99.596024,33.470520
216,99.612427,33.564326
216,99.633789,33.429850
216,99.612045,33.427260
216,99.610901,33.408179
216,99.594116,33.453416
216,99.600601,33.410481
216,99.607468,33.511602
216,99.610519,33.462783
216,99.617767,33.509801
216,99.613953,33.441078
216,99.596786,33.484508
216,99.628067,33.419578
216,99.612808,33.534594
216,99.614334,33.484134
216,99.581909,33.537415
216,99.599075,33.449716
216,99.604797,33.355156
216,99.633408,33.573023
216,99.613571,33.455091
216,99.604034,33.426472
216,99.590683,33.408603
216,99.615192,33.510604
216,99.615765,33.472014
216,99.608707,33.439086
216,99.610519,33.480626
216,99.607658,33.453999
216,99.601841,33.484806
216,99.613285,33.430528
216,99.602127,33.447386
216,99.602509,33.475586
216,99.611759,33.473406
216,99.608517,33.448907
216,99.606323,33.517836
216,99.607944,33.460900
216,99.600983,33.444438
216,99.625969,33.465335
216,99.615002,33.466252
216,99.612141,33.409508
216,99.599934,33.455368
216,99.611378,33.455435
216,99.602222,33.464054
216,99.610996,33.471940
216,99.598122,33.476513
216,99.607468,33.409453
216,99.624443,33.453028
216,99.616623,33.459393
216,99.625778,33.430566
216,99.621582,33.463593
216,99.630356,33.371820
216,99.592590,33.499249
216,99.617767,33.417094
216,99.607849,33.510594
216,99.620819,33.468155
216,99.639130,33.465278
216,99.610901,33.442523
216,99.610138,33.501949
216,99.608612,33.452065
216,99.629974,33.549031
216,99.613953,33.513194
216,99.644470,33.151161
216,99.565125,33.413433
216,99.609375,33.381641
216,99.568176,33.417412
216,99.638367,33.338527
216,99.603271,33.611552
216,99.598694,33.325776
216,99.671936,33.595019
216,99.578857,33.583218
216,99.623108,33.440863
216,99.609375,33.448235
216,99.606323,33.476407
216,99.613953,33.562245
216,99.604797,33.364461
216,99.621582,33.409011
216,99.612427,33.461417
216,99.591064,33.579586
216,99.552917,33.358023
216,99.626160,33.423324
216,99.627686,33.525187
216,99.600220,33.304964
216,99.635315,33.552623
216,99.626160,33.463673
216,99.597168,33.489954
216,99.575806,33.330976
216,99.609375,33.465205
216,99.565125,33.373676
216,99.597168,33.502592
216,99.642944,33.501862
216,99.569702,33.388038
216,99.610901,33.602750
216,99.581909,33.470956
216,99.609375,33.377285
216,99.578857,33.489703
216,99.621582,33.613694
216,99.600220,33.495908
216,99.600220,33.463697
216,99.653625,33.427351
216,99.592590,33.439493
216,99.636841,33.445949
216,99.620056,33.398282
216,99.613953,33.403996
216,99.607849,33.667668
216,99.594116,33.356090
216,99.606323,33.540290
216,99.542236,33.424748
216,99.624634,33.289867
216,99.581909,33.470956
216,99.600220,33.449480
216,99.606323,33.531692
216,99.592590,33.341429
216,99.610901,33.403159
216,99.568176,33.434502
216,99.607849,33.432402
216,99.589539,33.306903
216,99.598694,33.436848
216,99.597168,33.446380
216,99.621582,33.380522
216,99.575806,33.556124
216,99.600983,33.398243
216,99.589539,33.457989
216,99.587631,33.409639
216,99.598694,33.398617
216,99.586868,33.531578
216,99.604416,33.371408
216,99.620056,33.485725
216,99.596405,33.446489
216,99.619675,33.507842
216,99.622345,33.400937
240,99.618530,33.358148
240,99.606323,33.516959
240,99.588013,33.507816
240,99.609375,33.387691
240,99.644470,33.649729
240,99.604797,33.455446
240,99.613571,33.414024
240,99.612045,33.435120
240,99.622726,33.494789
240,99.609947,33.435171
240,99.611664,33.409082
240,99.596786,33.392516
240,99.612045,33.467540
240,99.609375,33.488758
240,99.609375,33.475976
240,99.612808,33.477886
240,99.625397,33.510999
240,99.618912,33.448132
240,99.621582,33.382888
240,99.631882,33.485763
240,99.613571,33.512675
240,99.596024,33.482523
240,99.598694,33.437578
240,99.621582,33.473436
240,99.608231,33.479758
240,99.609566,33.479893
240,99.607468,33.474206
240,99.649429,33.456464
240,99.612427,33.478941
240,99.630737,33.467036
240,99.597168,33.426490
240,99.599838,33.421809
240,99.610901,33.378477
240,99.612808,33.408348
240,99.598312,33.510648
240,99.602127,33.433057
240,99.592590,33.469105
240,99.602509,33.497130
240,99.611664,33.339845
240,99.581528,33.475898
240,99.613190,33.454313
240,99.613190,33.500971
240,99.587631,33.477527
240,99.612808,33.553168
240,99.616241,33.462459
240,99.613953,33.446666
240,99.631119,33.420159
240,99.606705,33.391001
240,99.618530,33.397908
240,99.606323,33.499002
240,99.615097,33.544594
240,99.602890,33.428693
240,99.606800,33.487401
240,99.610996,33.447643
240,99.616718,33.493971
240,99.609566,33.482217
240,99.608803,33.452936
240,99.610901,33.483185
240,99.608803,33.455700
240,99.616814,33.505363
240,99.619961,33.509021
240,99.610710,33.447016
240,99.609661,33.491341
240,99.614525,33.433980
240,99.599552,33.506606
240,99.607563,33.454731
240,99.612808,33.497992
240,99.617577,33.462385
240,99.608898,33.435003
240,99.603367,33.458421
240,99.602509,33.471170
240,99.607944,33.426199
240,99.594879,33.432896
240,99.606705,33.465201
240,99.604988,33.460435
240,99.615765,33.441731
240,99.610138,33.422338
240,99.599838,33.487993
240,99.603653,33.489687
240,99.607468,33.546171
240,99.620056,33.441571
240,99.618530,33.488841
240,99.621582,33.449257
240,99.603653,33.469991
240,99.644470,33.459250
240,99.618530,33.447132
240,99.590683,33.526270
240,99.587250,33.549420
240,99.590302,33.429190
240,99.588776,33.490904
240,99.621582,33.467694
240,99.580383,33.595378
240,99.633789,33.408658
240,99.586487,33.476754
240,99.581909,33.538052
240,99.633789,33.632190
240,99.621582,33.507242
240,99.610901,33.514889
240,99.610901,33.460909
240,99.568176,33.416371
240,99.632263,33.444603
240,99.627686,33.491510
240,99.612427,33.373006
240,99.610901,33.406163
240,99.600220,33.487166
240,99.584961,33.488470
240,99.559021,33.404834
240,99.615479,33.333154
240,99.621582,33.351566
240,99.624634,33.452041
240,99.626160,33.307645
240,99.578857,33.219168
240,99.626160,33.505129
240,99.615479,33.469190
240,99.569702,33.366232
240,99.609375,33.497201
240,99.604797,33.498631
240,99.604797,33.508558
240,99.571228,33.509133
240,99.580383,33.405959
240,99.649048,33.466324
240,99.604797,33.455446
240,99.612427,33.458749
240,99.597168,33.558380
240,99.603271,33.554981
240,99.539185,33.405343
240,99.627686,33.516343
240,99.588013,33.507529
240,99.604797,33.622371
240,99.603271,33.514494
240,99.639893,33.356712
240,99.645996,33.505740
240,99.592590,33.416664
240,99.623108,33.446793
240,99.620056,33.509180
240,99.623108,33.392681
240,99.580383,33.443639
240,99.604797,33.455446
240,99.612427,33.336589
240,99.645996,33.398312
240,99.537659,33.296646
240,99.641418,33.478406
240,99.632263,33.548554
240,99.624634,33.451759
240,99.578857,33.442443
240,99.594116,33.299225
240,99.613953,33.493808
240,99.610901,33.439816
240,99.600220,33.400376
240,99.600983,33.471098
240,99.607086,33.436327
240,99.618912,33.480968
240,99.597168,33.336310
240,99.629974,33.380685
240,99.619293,33.503114
240,99.599838,33.428107
240,99.610901,33.431286
240,99.606705,33.407391
240,99.591827,33.449305
264,99.597168,33.322179
264,99.612427,33.504794
264,99.606323,33.426424
264,99.621582,33.497656
264,99.620056,33.290010
264,99.623108,33.495507
264,99.614334,33.521699
264,99.616241,33.496873
264,99.608231,33.435842
264,99.616146,33.445742
264,99.601173,33.496386
264,99.611282,33.493621
264,99.612045,33.512296
264,99.586105,33.375219
264,99.613190,33.491932
264,99.623871,33.496258
264,99.620819,33.432563
264,99.615097,33.439810
264,99.617767,33.480430
264,99.587250,33.456138
264,99.623489,33.408540
264,99.610233,33.502181
264,99.617767,33.439443
264,99.599075,33.469261
264,99.597549,33.449302
264,99.616146,33.479330
264,99.584198,33.468628
264,99.608994,33.484617
264,99.619293,33.309127
264,99.609375,33.435638
264,99.620056,33.434369
264,99.594879,33.421172
264,99.613190,33.457043
264,99.584198,33.434731
264,99.588013,33.524194
264,99.598312,33.467422
264,99.606705,33.410864
264,99.604416,33.436887
264,99.621964,33.467863
264,99.611664,33.557644
264,99.612808,33.456104
264,99.612808,33.389878
264,99.589539,33.480594
264,99.613190,33.552245
264,99.612045,33.515372
264,99.618149,33.490316
264,99.591827,33.448729
264,99.633789,33.428826
264,99.584961,33.488808
264,99.612427,33.574614
264,99.626541,33.382191
264,99.620438,33.520093
264,99.603653,33.428007
264,99.603844,33.463429
264,99.609184,33.477613
264,99.613857,33.446852
264,99.616337,33.443421
264,99.601746,33.433914
264,99.611092,33.491692
264,99.614334,33.472085
264,99.610424,33.484537
264,99.613571,33.476794
264,99.608231,33.440105
264,99.605751,33.455967
264,99.605846,33.478196
264,99.595356,33.458887
264,99.602413,33.452113
264,99.609756,33.487372
264,99.612999,33.448829
264,99.617481,33.468795
264,99.597549,33.427379
264,99.606133,33.450019
264,99.614811,33.448969
264,99.613667,33.468114
264,99.600410,33.474929
264,99.619675,33.444060
264,99.608231,33.420161
264,99.618149,33.460496
264,99.608994,33.501553
264,99.600983,33.495534
264,99.626160,33.393558
264,99.592972,33.438438
264,99.624252,33.464969
264,99.626541,33.413348
264,99.628448,33.517558
264,99.625778,33.459322
264,99.596786,33.454012
264,99.599075,33.471249
264,99.621201,33.517317
264,99.600601,33.511474
264,99.647522,33.454021
264,99.600220,33.350878
264,99.597168,33.438936
264,99.632263,33.351411
264,99.635315,33.512208
264,99.580383,33.511173
264,99.630737,33.340233
264,99.612427,33.440211
264,99.607849,33.659255
264,99.621582,33.535402
264,99.621582,33.409693
264,99.615479,33.477448
264,99.659729,33.537352
264,99.583435,33.490050
264,99.644470,33.502712
264,99.598694,33.494502
264,99.635315,33.398886
264,99.606323,33.489966
264,99.638367,33.471847
264,99.575806,33.517318
264,99.601746,33.494472
264,99.594116,33.597657
264,99.638367,33.409005
264,99.621582,33.457199
264,99.618530,33.498463
264,99.647522,33.411446
264,99.607849,33.439074
264,99.607849,33.645385
264,99.604797,33.549757
264,99.612427,33.499301
264,99.623108,33.491785
264,99.623108,33.495507
264,99.580383,33.303911
264,99.633789,33.381306
264,99.621582,33.420267
264,99.586487,33.275416
264,99.661255,33.581830
264,99.594116,33.494155
264,99.612427,33.320480
264,99.600220,33.523715
264,99.638367,33.433587
264,99.559021,33.198715
264,99.606323,33.429553
264,99.633789,33.592577
264,99.627686,33.539740
264,99.665833,33.401064
264,99.623108,33.528424
264,99.623108,33.495507
264,99.632263,33.416054
264,99.572754,33.495041
264,99.617004,33.474271
264,99.562073,33.678852
264,99.597168,33.576415
264,99.624634,33.509869
264,99.595642,33.292619
264,99.580383,33.477358
264,99.624634,33.635170
264,99.617004,33.583368
264,99.618530,33.485742
264,99.606705,33.459820
264,99.613571,33.487664
264,99.592972,33.451305
264,99.609756,33.436311
264,99.624634,33.456407
264,99.633789,33.546288
264,99.621582,33.427310
264,99.584198,33.387900
264,99.625015,33.492445
264,99.610519,33.442215
288,99.653625,33.524619
288,99.603271,33.375920
288,99.620056,33.573076
288,99.578857,33.488279
288,99.589539,33.369212
288,99.620056,33.515434
288,99.616241,33.451478
288,99.609756,33.433827
288,99.617386,33.496493
288,99.608326,33.439435
288,99.612045,33.457689
288,99.630737,33.458666
288,99.612427,33.450804
288,99.586868,33.444431
288,99.621964,33.484243
288,99.584198,33.466878
288,99.626923,33.456253
288,99.615479,33.363564
288,99.604034,33.470229
288,99.601364,33.508636
288,99.608994,33.457470
288,99.604034,33.454300
288,99.619293,33.463211
288,99.610138,33.483786
288,99.615479,33.466964
288,99.611855,33.421860
288,99.613571,33.525883
288,99.591827,33.363411
288,99.606705,33.465860
288,99.612427,33.443325
288,99.611282,33.486728
288,99.603271,33.493747
288,99.597549,33.429070
288,99.627686,33.451448
288,99.592209,33.353182
288,99.596786,33.439005
288,99.588394,33.375881
288,99.605942,33.499738
288,99.617767,33.412882
288,99.624252,33.413013
288,99.613571,33.456600
288,99.606705,33.485040
288,99.615097,33.511656
288,99.608994,33.502544
288,99.601364,33.410447
288,99.602127,33.460732
288,99.613190,33.392795
288,99.592590,33.428417
288,99.595642,33.486035
288,99.616623,33.424609
288,99.608612,33.598812
288,99.595261,33.495730
288,99.612141,33.479145
288,99.603367,33.491114
288,99.620628,33.488416
288,99.610043,33.506427
288,99.609661,33.450122
288,99.607086,33.512010
288,99.615479,33.474948
288,99.618626,33.481335
288,99.615574,33.450136
288,99.609280,33.471492
288,99.607754,33.434594
288,99.604321,33.447710
288,99.610710,33.476103
288,99.605083,33.469358
288,99.605465,33.478201
288,99.607944,33.476243
288,99.613285,33.494386
288,99.611187,33.453174
288,99.611759,33.501518
288,99.612999,33.483494
288,99.613190,33.467560
288,99.589729,33.456180
288,99.606514,33.450891
288,99.615955,33.471504
288,99.614048,33.457382
288,99.613571,33.434207
288,99.617767,33.481486
288,99.596786,33.427217
288,99.615860,33.431467
288,99.607849,33.476956
288,99.604034,33.389088
288,99.618149,33.467889
288,99.585724,33.452247
288,99.633408,33.480952
288,99.604797,33.438484
288,99.600220,33.503955
288,99.609756,33.481540
288,99.624634,33.454054
288,99.600220,33.466019
288,99.629211,33.600733
288,99.598694,33.501425
288,99.664307,33.416299
288,99.606323,33.448786
288,99.603271,33.587641
288,99.604797,33.391496
288,99.612427,33.518689
288,99.594116,33.398653
288,99.632263,33.516600
288,99.632263,33.376387
288,99.603271,33.529914
288,99.617004,33.375059
288,99.621582,33.366933
288,99.621582,33.353816
288,99.623108,33.509821
288,99.641418,33.334159
288,99.575806,33.452184
288,99.606323,33.325495
288,99.629211,33.349113
288,99.562073,33.365251
288,99.662781,33.401394
288,99.633789,33.445052
288,99.575806,33.412589
288,99.629211,33.560396
288,99.575806,33.501264
288,99.630737,33.576277
288,99.620056,33.477107
288,99.592590,33.427232
288,99.644470,33.403787
288,99.569702,33.436148
288,99.620056,33.515434
288,99.639893,33.705073
288,99.603271,33.420655
288,99.575806,33.578288
288,99.594116,33.549093
288,99.624634,33.266835
288,99.624634,33.416569
288,99.632263,33.524840
288,99.633789,33.574009
288,99.623108,33.379080
288,99.588013,33.450886
288,99.639893,33.415013
288,99.583435,33.550744
288,99.592590,33.413128
288,99.629211,33.602624
288,99.639893,33.465869
288,99.620056,33.515434
288,99.575806,33.739498
288,99.581909,33.493245
288,99.635315,33.395003
288,99.572754,33.420159
288,99.615479,33.395673
288,99.606323,33.473870
288,99.601746,33.432360
288,99.609375,33.393573
288,99.636841,33.512172
288,99.601746,33.480643
288,99.630737,33.551600
288,99.626160,33.373820
288,99.617767,33.574868
288,99.613190,33.560508
288,99.628067,33.477192
288,99.615479,33.507909
288,99.591064,33.493610
288,99.614334,33.467135
288,99.586868,33.425037
288,99.607849,33.497436
288,99.592590,33.503796
312,99.612427,33.460789
312,99.581909,33.551911
312,99.609375,33.455003
312,99.613953,33.425371
312,99.604797,33.457935
312,99.607849,33.491995
312,99.583435,33.489694
312,99.603653,33.451070
312,99.623489,33.380936
312,99.613380,33.484291
312,99.604511,33.460335
312,99.600220,33.481432
312,99.599457,33.418021
312,99.602127,33.469551
312,99.617386,33.428695
312,99.608994,33.454134
312,99.600220,33.387547
312,99.617767,33.493233
312,99.613953,33.505191
312,99.608994,33.458411
312,99.600601,33.511993
312,99.611473,33.473516
312,99.579620,33.417233
312,99.592972,33.400097
312,99.587250,33.486140
312,99.612808,33.489036
312,99.624252,33.540260
312,99.619293,33.465314
312,99.606323,33.494605
312,99.594116,33.530191
312,99.610519,33.531083
312,99.642944,33.472589
312,99.604797,33.413705
312,99.623871,33.431884
312,99.600601,33.453544
312,99.600983,33.417171
312,99.602127,33.463078
312,99.598312,33.418564
312,99.622726,33.477188
312,99.620819,33.472490
312,99.593353,33.450664
312,99.618149,33.544714
312,99.620056,33.472271
312,99.608612,33.497869
312,99.610901,33.423679
312,99.590302,33.470390
312,99.591064,33.434921
312,99.596024,33.399936
312,99.624634,33.497214
312,99.595642,33.469539
312,99.614334,33.510711
312,99.603271,33.476859
312,99.614716,33.483283
312,99.593925,33.458835
312,99.619865,33.433789
312,99.603939,33.464896
312,99.600792,33.513605
312,99.615097,33.507295
312,99.601746,33.446437
312,99.612808,33.475110
312,99.622726,33.452719
312,99.603939,33.441724
312,99.602127,33.448199
312,99.612617,33.505837
312,99.620152,33.451491
312,99.610424,33.462825
312,99.606514,33.478827
312,99.612427,33.432345
312,99.598408,33.406360
312,99.600792,33.500932
312,99.597073,33.447502
312,99.614429,33.439369
312,99.609661,33.498233
312,99.611282,33.450353
312,99.598789,33.441439
312,99.610233,33.474706
312,99.623013,33.494904
312,99.628830,33.406127
312,99.591064,33.459708
312,99.606705,33.473964
312,99.624252,33.531377
312,99.602890,33.528933
312,99.627686,33.514344
312,99.600220,33.391593
312,99.630737,33.448048
312,99.600601,33.491724
312,99.626541,33.478732
312,99.606323,33.357180
312,99.592972,33.391595
312,99.599838,33.501823
312,99.588013,33.494478
312,99.566650,33.334626
312,99.645996,33.624333
312,99.613953,33.524840
312,99.612427,33.355922
312,99.595642,33.474079
312,99.633789,33.629821
312,99.578857,33.454362
312,99.592590,33.402596
312,99.598694,33.417394
312,99.600220,33.421990
312,99.633789,33.454237
312,99.607849,33.644200
312,99.594116,33.476281
312,99.644470,33.594055
312,99.633789,33.474731
312,99.610901,33.504573
312,99.542236,33.373916
312,99.600220,33.442137
312,99.653625,33.396182
312,99.606323,33.464637
312,99.636841,33.419788
312,99.598694,33.485562
312,99.597168,33.345074
312,99.626160,33.436620
312,99.661255,33.553586
312,99.665833,33.611432
312,99.621582,33.497117
312,99.636841,33.359345
312,99.578857,33.538495
312,99.630737,33.522668
312,99.607849,33.491995
312,99.621582,33.384633
312,99.653625,33.378828
312,99.591064,33.641806
312,99.626160,33.512561
312,99.604797,33.549583
312,99.578857,33.392322
312,99.597168,33.509330
312,99.610901,33.511831
312,99.597168,33.446105
312,99.601746,33.510886
312,99.612427,33.562305
312,99.626160,33.472996
312,99.627686,33.494753
312,99.574280,33.497931
312,99.604797,33.195107
312,99.607849,33.491995
312,99.565125,33.396289
312,99.636841,33.504351
312,99.604797,33.520245
312,99.645996,33.770411
312,99.555969,33.512364
312,99.584961,33.504992
312,99.613953,33.407467
312,99.586487,33.429901
312,99.578857,33.438511
312,99.617004,33.452053
312,99.536133,33.492934
312,99.611664,33.452615
312,99.596405,33.549986
312,99.604034,33.389620
312,99.611282,33.471885
312,99.606323,33.456351
312,99.606705,33.402756
312,99.587631,33.512204
312,99.618912,33.421344
312,99.595642,33.448983
312,99.603653,33.517739
336,99.610901,33.278677
336,99.552917,33.444453
336,99.613953,33.440163
336,99.592590,33.406079
336,99.629211,33.572609
336,99.583435,33.303139
336,99.620819,33.469876
336,99.614716,33.414615
336,99.621201,33.523305
336,99.596310,33.451134
336,99.616051,33.497423
336,99.618530,33.566289
336,99.617767,33.596268
336,99.607086,33.461105
336,99.624252,33.517109
336,99.614334,33.484804
336,99.595642,33.426029
336,99.568939,33.406619
336,99.615097,33.477056
336,99.600601,33.498053
336,99.586868,33.433995
336,99.600887,33.444711
336,99.617004,33.457522
336,99.607086,33.449517
336,99.609756,33.492031
336,99.613571,33.469479
336,99.594498,33.482006
336,99.626923,33.495310
336,99.622345,33.519501
336,99.612045,33.496791
336,99.582291,33.459343
336,99.619293,33.495573
336,99.594879,33.419532
336,99.616241,33.433579
336,99.622726,33.435488
336,99.611664,33.500088
336,99.601746,33.472108
336,99.608994,33.424048
336,99.603653,33.483429
336,99.621582,33.487517
336,99.602127,33.437519
336,99.594879,33.498173
336,99.591827,33.466749
336,99.601364,33.429271
336,99.597549,33.507889
336,99.586868,33.375442
336,99.617767,33.464614
336,99.610519,33.475125
336,99.586487,33.486971
336,99.600601,33.463335
336,99.588776,33.503716
336,99.615860,33.486814
336,99.615574,33.430852
336,99.608421,33.462345
336,99.609947,33.446193
336,99.623013,33.459040
336,99.600029,33.462007
336,99.617386,33.438821
336,99.603748,33.492464
336,99.615383,33.469512
336,99.603176,33.464914
336,99.609089,33.446717
336,99.607182,33.424630
336,99.609566,33.492900
336,99.604797,33.488114
336,99.615383,33.458258
336,99.614811,33.438600
336,99.610043,33.479701
336,99.628067,33.481874
336,99.610043,33.439325
336,99.614716,33.531328
336,99.609947,33.434300
336,99.610806,33.486130
336,99.605846,33.478081
336,99.612045,33.486346
336,99.614525,33.494540
336,99.607277,33.476950
336,99.618912,33.517480
336,99.608612,33.448563
336,99.623871,33.461661
336,99.599838,33.458140
336,99.590302,33.479031
336,99.624634,33.535189
336,99.630356,33.427727
336,99.619675,33.493545
336,99.622726,33.448881
336,99.608231,33.540238
336,99.614334,33.537536
336,99.606705,33.402919
336,99.633408,33.430209
336,99.678040,33.562574
336,99.595642,33.545514
336,99.591064,33.488518
336,99.578857,33.477065
336,99.613953,33.521058
336,99.600220,33.558912
336,99.581909,33.348622
336,99.574280,33.583733
336,99.626160,33.483468
336,99.601746,33.491684
336,99.613953,33.336924
336,99.612427,33.444531
336,99.636841,33.405397
336,99.618530,33.346935
336,99.624634,33.500683
336,99.653625,33.315777
336,99.552917,33.405552
336,99.592590,33.393244
336,99.588013,33.485341
336,99.606323,33.437470
336,99.615479,33.481236
336,99.613953,33.645067
336,99.617004,33.383466
336,99.617004,33.555621
336,99.624634,33.402034
336,99.566650,33.607106
336,99.592590,33.446625
336,99.627686,33.686416
336,99.612427,33.499146
336,99.610901,33.451412
336,99.606323,33.512472
336,99.583435,33.303139
336,99.592590,33.328947
336,99.642944,33.557626
336,99.600220,33.400646
336,99.572754,33.496100
336,99.617004,33.513704
336,99.584961,33.400466
336,99.618530,33.427848
336,99.575806,33.494323
336,99.581909,33.272310
336,99.591064,33.417005
336,99.623108,33.516283
336,99.604797,33.415312
336,99.617004,33.567966
336,99.566650,33.437727
336,99.584961,33.584290
336,99.583435,33.303139
336,99.636841,33.571514
336,99.591064,33.377362
336,99.594116,33.549547
336,99.542236,33.341011
336,99.618530,33.593194
336,99.644470,33.518324
336,99.641418,33.541912
336,99.621582,33.719494
336,99.627686,33.292859
336,99.635315,33.580053
336,99.578857,33.450108
336,99.594116,33.475536
336,99.615860,33.417489
336,99.602509,33.573233
336,99.616623,33.520442
336,99.603653,33.539128
336,99.596405,33.441659
336,99.607849,33.479047
336,99.598694,33.419414
336,99.613953,33.528610
336,99.597168,33.404988
360,99.595642,33.431480
360,99.618530,33.542696
360,99.612427,33.456038
360,99.606323,33.439762
360,99.627686,33.302816
360,99.613953,33.518402
360,99.601746,33.406442
360,99.615860,33.441391
360,99.596786,33.506884
360,99.616909,33.474580
360,99.616623,33.401964
360,99.621964,33.530140
360,99.612808,33.486138
360,99.626923,33.433223
360,99.605942,33.395510
360,99.605560,33.528804
360,99.610901,33.412646
360,99.605179,33.429313
360,99.601364,33.517929
360,99.628448,33.428310
360,99.637985,33.465546
360,99.610043,33.479347
360,99.602509,33.405084
360,99.600601,33.505466
360,99.614334,33.525328
360,99.598503,33.477817
360,99.609756,33.510410
360,99.629974,33.519670
360,99.617004,33.554773
360,99.598312,33.457633
360,99.607468,33.434002
360,99.597931,33.374988
360,99.616241,33.486950
360,99.620438,33.536737
360,99.596024,33.420769
360,99.620056,33.483447
360,99.607849,33.446380
360,99.607468,33.382728
360,99.623871,33.424195
360,99.604416,33.471288
360,99.610138,33.441708
360,99.626923,33.498251
360,99.608994,33.460209
360,99.616241,33.454573
360,99.606705,33.574114
360,99.607849,33.487001
360,99.640656,33.477050
360,99.599075,33.454114
360,99.605942,33.474340
360,99.567413,33.450395
360,99.597549,33.412009
360,99.618149,33.431809
360,99.612904,33.459186
360,99.606800,33.458220
360,99.608517,33.465526
360,99.600601,33.452120
360,99.601746,33.448065
360,99.606800,33.451685
360,99.611187,33.461733
360,99.601650,33.478894
360,99.604130,33.467004
360,99.609280,33.438940
360,99.604797,33.407489
360,99.605370,33.470536
360,99.618721,33.474142
360,99.602509,33.476177
360,99.622631,33.478521
360,99.611473,33.444592
360,99.593925,33.454147
360,99.621773,33.502680
360,99.604797,33.484150
360,99.613190,33.436075
360,99.618244,33.481900
360,99.601841,33.487309
360,99.613094,33.465812
360,99.611664,33.451974
360,99.608707,33.471925
360,99.596786,33.431388
360,99.612045,33.492188
360,99.594116,33.447812
360,99.608612,33.392499
360,99.614334,33.531449
360,99.591446,33.440929
360,99.618530,33.466124
360,99.610901,33.327106
360,99.615860,33.575963
360,99.613571,33.411783
360,99.609375,33.422545
360,99.576187,33.435175
360,99.621582,33.515155
360,99.606323,33.342231
360,99.662781,33.389079
360,99.598694,33.248369
360,99.555969,33.392831
360,99.592590,33.479955
360,99.600220,33.328504
360,99.609375,33.491025
360,99.606323,33.402686
360,99.578857,33.501312
360,99.589539,33.531434
360,99.642944,33.436752
