K,npcr,uaci
144,99.601746,33.445638
144,99.601746,33.590208
144,99.601746,33.414438
144,99.601746,33.585085
144,99.601746,33.530477
144,99.601746,33.520580
144,99.601746,33.555681
144,99.601746,33.553539
144,99.601746,33.382509
144,99.601746,33.548668
144,99.601746,33.552569
144,99.603653,33.488177
144,99.603653,33.483429
144,99.603653,33.492390
144,99.603653,33.478965
144,99.603653,33.500471
144,99.603653,33.449133
144,99.603653,33.530294
144,99.603653,33.524020
144,99.603653,33.482702
144,99.603653,33.495403
168,99.617004,33.597508
168,99.617004,33.563603
168,99.617004,33.562036
168,99.617004,33.509988
168,99.617004,33.421918
168,99.617004,33.617027
168,99.609756,33.484122
168,99.609756,33.501696
168,99.609756,33.475230
168,99.610138,33.483792
168,99.610138,33.481331
168,99.609756,33.489540
168,99.609756,33.543415
168,99.609756,33.470218
168,99.609756,33.514178
168,99.609756,33.517915
168,99.609756,33.519085
168,99.609756,33.445631
168,99.609756,33.552975
168,99.609756,33.449607
168,99.609756,33.505696
168,99.610138,33.509020
168,99.609756,33.515273
168,99.609756,33.495437
168,99.609756,33.498716
168,99.610138,33.491768
168,99.609756,33.492445
168,99.609756,33.542688
168,99.609756,33.456036
168,99.609756,33.464010
168,99.609756,33.491736
168,99.609756,33.478898
168,99.609756,33.423676
168,99.609756,33.513065
168,99.609756,33.484140
168,99.609756,33.490087
168,99.609756,33.522113
168,99.609756,33.471217
168,99.609756,33.545477
168,99.609756,33.521924
168,99.609756,33.459914
168,99.609756,33.503434
168,99.609756,33.472995
168,99.609756,33.449358
168,99.609756,33.410553
168,99.609756,33.504389
168,99.609756,33.495228
168,99.609756,33.485495
168,99.609756,33.514840
168,99.609756,33.446456
168,99.609756,33.457529
168,99.609756,33.485911
168,99.610138,33.480302
168,99.610138,33.492916
168,99.610138,33.499022
168,99.610138,33.503304
168,99.610138,33.481690
168,99.610138,33.502859
168,99.610138,33.468956
168,99.610138,33.486694
168,99.610138,33.481195
168,99.610138,33.492392
168,99.610138,33.479208
168,99.610138,33.501996
168,99.610138,33.504356
168,99.610138,33.481850
168,99.610138,33.504339
168,99.610138,33.486435
168,99.610138,33.497462
168,99.610138,33.500816
168,99.610138,33.521056
168,99.610138,33.480813
168,99.610138,33.531567
168,99.610138,33.475319
168,99.610138,33.506305
168,99.610138,33.518252
168,99.610138,33.479826
168,99.609756,33.435533
168,99.609756,33.548011
168,99.609756,33.495234
168,99.609756,33.487517
168,99.609756,33.461458
168,99.609756,33.489639
168,99.609756,33.488206
168,99.609756,33.494294
168,99.609756,33.507656
168,99.609756,33.450418
168,99.609756,33.486342
168,99.609756,33.514409
168,99.609756,33.500185
168,99.617004,33.558649
168,99.617004,33.520795
168,99.617004,33.528849
168,99.617004,33.492013
168,99.617004,33.515601
168,99.617004,33.467300
168,99.617004,33.541403
168,99.617004,33.538974
168,99.617004,33.554005
168,99.617004,33.516020
168,99.617004,33.598609
168,99.617004,33.469837
168,99.617004,33.556136
168,99.617004,33.473331
168,99.617004,33.550523
168,99.617004,33.527329
168,99.617004,33.457941
168,99.617004,33.636175
168,99.617004,33.606244
168,99.617004,33.609763
168,99.617004,33.511197
168,99.617004,33.578156
168,99.617004,33.486185
168,99.617004,33.498224
168,99.617004,33.458850
168,99.617004,33.507044
168,99.617004,33.583099
168,99.617004,33.583877
168,99.617004,33.535240
168,99.617004,33.536473
168,99.617004,33.507918
168,99.617004,33.617027
168,99.617004,33.496309
168,99.617004,33.564728
168,99.617004,33.574925
168,99.617004,33.516702
168,99.617004,33.491594
168,99.617004,33.555741
168,99.617004,33.454494
168,99.617004,33.503514
168,99.617004,33.580107
168,99.617004,33.460143
168,99.617004,33.490756
168,99.617004,33.479052
168,99.617004,33.470710
168,99.617004,33.491642
168,99.617004,33.468676
168,99.617004,33.617027
168,99.617004,33.538519
168,99.617004,33.557895
168,99.617004,33.473008
168,99.617004,33.545520
168,99.617004,33.458635
